uuid	filename	cancer	TCGA_barcode	tumor_or_normal
d7c31a99-4d99-4018-9eaa-ef85bcabffd2	jhu-usc.edu_KIRC.HumanMethylation27.4.lvl-3.TCGA-B0-4838-01A-01D-1303-05.gdc_hg38.txt	KIRC	TCGA-B0-4838-01A-01D-1303-05	Tumor
bc0d20f0-e8d1-44d2-8ae4-f6bdc4790bca	jhu-usc.edu_KIRC.HumanMethylation27.1.lvl-3.TCGA-A3-3343-01A-01D-0859-05.gdc_hg38.txt	KIRC	TCGA-A3-3343-01A-01D-0859-05	Tumor
beb1bb0e-1075-49bd-9f6a-fb59a876861d	jhu-usc.edu_GBM.HumanMethylation27.1.lvl-3.TCGA-02-0047-01A-01D-0186-05.gdc_hg38.txt	GBM	TCGA-02-0047-01A-01D-0186-05	Tumor
737f0420-903f-4292-b87f-4cadb75d83bd	jhu-usc.edu_LUSC.HumanMethylation27.5.lvl-3.TCGA-66-2794-01A-01D-1198-05.gdc_hg38.txt	LUSC	TCGA-66-2794-01A-01D-1198-05	Tumor
9be1b53d-9c2a-4d7c-b46c-addef87fe3fe	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-A6-2677-01A-01D-0820-05.gdc_hg38.txt	COAD	TCGA-A6-2677-01A-01D-0820-05	Tumor
30fc11a5-f2cf-46ee-b4d3-ae5ec60b316f	jhu-usc.edu_UCEC.HumanMethylation27.1.lvl-3.TCGA-AX-A06F-01A-11D-A00U-05.gdc_hg38.txt	UCEC	TCGA-AX-A06F-01A-11D-A00U-05	Tumor
26151627-f1ae-4d1a-9cd9-2302d82fe628	jhu-usc.edu_GBM.HumanMethylation27.3.lvl-3.TCGA-12-1088-01A-01D-0521-05.gdc_hg38.txt	GBM	TCGA-12-1088-01A-01D-0521-05	Tumor
18935d58-dbbd-41f0-9942-e5babb8a8117	jhu-usc.edu_KIRC.HumanMethylation27.5.lvl-3.TCGA-B0-5085-01A-01D-1332-05.gdc_hg38.txt	KIRC	TCGA-B0-5085-01A-01D-1332-05	Tumor
0fe0720d-4c88-497b-a2d3-fd369c64893a	jhu-usc.edu_LUSC.HumanMethylation27.4.lvl-3.TCGA-18-4086-01A-01D-1096-05.gdc_hg38.txt	LUSC	TCGA-18-4086-01A-01D-1096-05	Tumor
980b618a-a646-43b6-878a-3dda25ee23ed	jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-66-2771-01A-01D-0979-05.gdc_hg38.txt	LUSC	TCGA-66-2771-01A-01D-0979-05	Tumor
8ff201d6-4bf0-4dab-9452-97c0ec14472f	jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-46-3769-01A-01D-0979-05.gdc_hg38.txt	LUSC	TCGA-46-3769-01A-01D-0979-05	Tumor
ce6b58dd-f1c7-48c8-83f8-e5510fd63a8a	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4338-01A-01D-1284-05.gdc_hg38.txt	KIRC	TCGA-BP-4338-01A-01D-1284-05	Tumor
d4ae94a3-5f17-4df8-9e2b-3df2377c7d29	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4769-01A-01D-1284-05.gdc_hg38.txt	KIRC	TCGA-BP-4769-01A-01D-1284-05	Tumor
7bd2cdcd-436c-4872-b65c-0169072e6d6e	jhu-usc.edu_KIRC.HumanMethylation27.3.lvl-3.TCGA-BP-4351-11A-01D-1284-05.gdc_hg38.txt	KIRC	TCGA-BP-4351-11A-01D-1284-05	Normal
2b142a33-2499-4ef1-b5d6-4c6a4fa5fe9b	jhu-usc.edu_LUSC.HumanMethylation27.3.lvl-3.TCGA-18-3410-01A-01D-0979-05.gdc_hg38.txt	LUSC	TCGA-18-3410-01A-01D-0979-05	Tumor
b2c084fc-7555-4886-b5b0-1249f0e6d939	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2969-03A-01D-0741-05.gdc_hg38.txt	LAML	TCGA-AB-2969-03A-01D-0741-05	Tumor
9170112b-7c5d-4e9a-8589-988591178f61	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2995-03A-01D-0741-05.gdc_hg38.txt	LAML	TCGA-AB-2995-03A-01D-0741-05	Tumor
528fcaa1-1dda-48b8-a0f4-07bbe589b04e	jhu-usc.edu_KIRC.HumanMethylation27.2.lvl-3.TCGA-A3-3351-11A-01D-1186-05.gdc_hg38.txt	KIRC	TCGA-A3-3351-11A-01D-1186-05	Normal
34c1aca1-c85a-4e5d-955e-c3f67047e44e	jhu-usc.edu_GBM.HumanMethylation27.1.lvl-3.TCGA-02-0033-01A-01D-0186-05.gdc_hg38.txt	GBM	TCGA-02-0033-01A-01D-0186-05	Tumor
ee4c451b-5f4e-446b-a94b-07c8f8cb7856	jhu-usc.edu_UCEC.HumanMethylation27.3.lvl-3.TCGA-BG-A0M2-01A-11D-A10Q-05.gdc_hg38.txt	UCEC	TCGA-BG-A0M2-01A-11D-A10Q-05	Tumor
89d3f76c-be7e-4762-a0ce-dddec6dc4366	jhu-usc.edu_COAD.HumanMethylation27.2.lvl-3.TCGA-AA-3543-01A-01D-0825-05.gdc_hg38.txt	COAD	TCGA-AA-3543-01A-01D-0825-05	Tumor
57096cb5-d0e1-478d-9b08-6b74348412a7	jhu-usc.edu_COAD.HumanMethylation27.8.lvl-3.TCGA-AA-A02K-01A-21D-A081-05.gdc_hg38.txt	COAD	TCGA-AA-A02K-01A-21D-A081-05	Tumor
694302f1-8852-4c98-9404-e25113989202	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-A6-2683-11A-01D-1551-05.gdc_hg38.txt	COAD	TCGA-A6-2683-11A-01D-1551-05	Normal
6734c050-be99-44cb-8177-b113a4cec7ce	jhu-usc.edu_COAD.HumanMethylation27.6.lvl-3.TCGA-A6-3810-01A-01D-1020-05.gdc_hg38.txt	COAD	TCGA-A6-3810-01A-01D-1020-05	Tumor
e2ec4acb-bf34-41cb-8276-cfed80457918	jhu-usc.edu_COAD.HumanMethylation27.6.lvl-3.TCGA-AA-3855-01A-01D-1020-05.gdc_hg38.txt	COAD	TCGA-AA-3855-01A-01D-1020-05	Tumor
f61c3d6c-51b2-4985-876a-a16939f0d733	jhu-usc.edu_LUAD.HumanMethylation27.2.lvl-3.TCGA-64-1678-01A-01D-0945-05.gdc_hg38.txt	LUAD	TCGA-64-1678-01A-01D-0945-05	Tumor
9048bae1-58b0-462a-98d4-ffc91fc138bb	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z010-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z010-01A-01D-0752-05	Tumor
a4e5dd74-c858-48a8-8ef8-4d458675b231	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z031-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z031-01A-01D-0752-05	Tumor
e612fc01-f699-4175-9075-57904e8bab94	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A093-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A093-01A-11D-A00Y-05	Tumor
1221edc6-0867-49e9-84f8-f1eeb782a920	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A2-A0EO-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A2-A0EO-01A-11D-A032-05	Tumor
d5ab2c02-b293-4f35-9486-4b7f58b25c74	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A150-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A150-01A-11D-A12E-05	Tumor
acef2784-07e7-44c1-abc0-3be2c5b1a723	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z054-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z054-01A-01D-0752-05	Tumor
640ea1bb-a92b-4f31-a41a-b953dcf728ce	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A076-01A-21D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A076-01A-21D-A00Y-05	Tumor
e4956017-e0f6-42ae-84e8-da2ee01fcae3	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A158-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A158-01A-11D-A12E-05	Tumor
bbcd3a1d-283f-4565-91e7-adff03627176	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-AO-A0J5-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-AO-A0J5-01A-11D-A032-05	Tumor
01cdd7bf-7e70-475e-99e9-2cc06cb2c121	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A8-A07E-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A8-A07E-01A-11D-A032-05	Tumor
c12c0afc-b94b-424d-afe9-2e8dcc211302	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-B6-A0IP-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-B6-A0IP-01A-11D-A032-05	Tumor
1b7e368c-7bd1-47f5-a2bf-da0cb357788b	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z050-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z050-01A-01D-0752-05	Tumor
d9e63f83-3b31-4833-bc8d-1480536ff655	jhu-usc.edu_UCEC.HumanMethylation27.3.lvl-3.TCGA-A5-A0R6-01A-11D-A10Q-05.gdc_hg38.txt	UCEC	TCGA-A5-A0R6-01A-11D-A10Q-05	Tumor
3cab4a26-92ab-4574-bf57-ff66da39131f	jhu-usc.edu_COAD.HumanMethylation27.3.lvl-3.TCGA-AA-A00R-01A-01D-A004-05.gdc_hg38.txt	COAD	TCGA-AA-A00R-01A-01D-A004-05	Tumor
829efd56-c7f1-4918-9a7c-1546aee8b780	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2948-03A-01D-0743-05.gdc_hg38.txt	LAML	TCGA-AB-2948-03A-01D-0743-05	Tumor
afd45c75-a4f1-4a2f-962e-566c9e491f36	jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-AA-3531-11A-01D-1552-05.gdc_hg38.txt	COAD	TCGA-AA-3531-11A-01D-1552-05	Normal
ac1c111f-b842-4d4b-95a7-e92a1da91450	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2849-03A-01D-0741-05.gdc_hg38.txt	LAML	TCGA-AB-2849-03A-01D-0741-05	Tumor
01d0ee28-cd3a-4662-b61b-6bd752da6be1	jhu-usc.edu_LAML.HumanMethylation27.1.lvl-3.TCGA-AB-2884-03A-01D-0742-05.gdc_hg38.txt	LAML	TCGA-AB-2884-03A-01D-0742-05	Tumor
e41d96af-9f90-47f2-b65a-8e736f507bdb	jhu-usc.edu_KIRP.HumanMethylation27.1.lvl-3.TCGA-B3-4104-11A-01D-1191-05.gdc_hg38.txt	KIRP	TCGA-B3-4104-11A-01D-1191-05	Normal
0899f71e-4e1a-4384-991d-53e37862e986	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-AR-A1AH-01A-11D-A12E-05.gdc_hg38.txt	BRCA	TCGA-AR-A1AH-01A-11D-A12E-05	Tumor
39a9e921-ce84-4f10-84e7-23236fc3bd04	jhu-usc.edu_LUAD.HumanMethylation27.1.lvl-3.TCGA-17-Z016-01A-01D-0752-05.gdc_hg38.txt	LUAD	TCGA-17-Z016-01A-01D-0752-05	Tumor
6d8d47a9-1193-4b5d-b54a-d315b0080506	jhu-usc.edu_LUAD.HumanMethylation27.4.lvl-3.TCGA-73-4662-01A-01D-1205-05.gdc_hg38.txt	LUAD	TCGA-73-4662-01A-01D-1205-05	Tumor
290c259a-92ee-49b6-8488-d07d68c4d865	jhu-usc.edu_BRCA.HumanMethylation27.1.lvl-3.TCGA-A8-A08J-01A-11D-A00Y-05.gdc_hg38.txt	BRCA	TCGA-A8-A08J-01A-11D-A00Y-05	Tumor
d8920372-7ee5-49b8-905d-d2c3668ea854	jhu-usc.edu_BRCA.HumanMethylation27.2.lvl-3.TCGA-A8-A08R-01A-11D-A032-05.gdc_hg38.txt	BRCA	TCGA-A8-A08R-01A-11D-A032-05	Tumor
2b881e2a-8dc8-4d67-9e69-61442ce91c0e	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A15C-01A-31D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A15C-01A-31D-A12E-05	Tumor
19031540-9f71-4863-b672-656211cef02a	jhu-usc.edu_BRCA.HumanMethylation27.4.lvl-3.TCGA-E2-A15L-11A-31D-A12E-05.gdc_hg38.txt	BRCA	TCGA-E2-A15L-11A-31D-A12E-05	Normal
e14dc88b-82e0-4a53-92dc-195c32e13411	jhu-usc.edu_BRCA.HumanMethylation27.3.lvl-3.TCGA-C8-A137-01A-11D-A112-05.gdc_hg38.txt	BRCA	TCGA-C8-A137-01A-11D-A112-05	Tumor
c6c1d413-361c-43c6-b1e1-39ebf4fb43a6	jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0807-01B-02D-0402-05.gdc_hg38.txt	OV	TCGA-13-0807-01B-02D-0402-05	Tumor
c1adae04-e924-4552-b5a6-90b755930f8f	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0800-01A-01D-0359-05.gdc_hg38.txt	OV	TCGA-13-0800-01A-01D-0359-05	Tumor
0e29f7b0-584c-410b-9b67-895188845704	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-24-1920-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-24-1920-01A-01D-0652-05	Tumor
9d9e8bc9-9f50-409c-8ef4-4adabc53eb19	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-30-1867-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-30-1867-01A-01D-0652-05	Tumor
51f71f60-6858-43ff-b426-5b4cbac69666	jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-3902-01A-01D-1116-05.gdc_hg38.txt	READ	TCGA-AG-3902-01A-01D-1116-05	Tumor
a2a9da37-5899-41b2-bde0-bbdd466a7432	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-24-2020-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-24-2020-01A-01D-0652-05	Tumor
ab66da87-2934-40df-b275-c740df6b43fe	jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0886-01A-01D-0402-05.gdc_hg38.txt	OV	TCGA-13-0886-01A-01D-0402-05	Tumor
34002155-fab8-4774-9586-9eb42f9c6d4c	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-42-2587-01A-01D-1047-05.gdc_hg38.txt	OV	TCGA-42-2587-01A-01D-1047-05	Tumor
37b4ead7-eda1-4f4f-8834-693ab13927ce	jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0883-01A-02D-0402-05.gdc_hg38.txt	OV	TCGA-13-0883-01A-02D-0402-05	Tumor
f671459e-f8ba-429a-b718-986c807d6c47	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-13-1497-01A-01D-0475-05.gdc_hg38.txt	OV	TCGA-13-1497-01A-01D-0475-05	Tumor
9f4a82ef-1051-4151-97d9-979c2d50f085	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-36-2544-01A-01D-1047-05.gdc_hg38.txt	OV	TCGA-36-2544-01A-01D-1047-05	Tumor
410e775c-352b-4941-bc96-ca8820bf0b1e	jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-29-1766-01A-01D-0563-05.gdc_hg38.txt	OV	TCGA-29-1766-01A-01D-0563-05	Tumor
3f38be27-34c6-49c6-9192-677fd8180397	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-29-2432-01A-01D-1047-05.gdc_hg38.txt	OV	TCGA-29-2432-01A-01D-1047-05	Tumor
ba6a2b37-94c5-44cb-bec0-8e248a4d832b	jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-29-1762-01A-01D-0563-05.gdc_hg38.txt	OV	TCGA-29-1762-01A-01D-0563-05	Tumor
7e342dd4-e0df-44c8-a8ff-5b8010d00213	jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-4005-01A-01D-1116-05.gdc_hg38.txt	READ	TCGA-AG-4005-01A-01D-1116-05	Tumor
8c2373c2-0b83-425b-9fda-02ca83908602	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-31-1956-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-31-1956-01A-01D-0652-05	Tumor
95acc54e-71bd-4448-bf5c-67d2748abb0b	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-59-2350-01A-01D-0708-05.gdc_hg38.txt	OV	TCGA-59-2350-01A-01D-0708-05	Tumor
4c255db6-9207-4f34-88dd-4ebee7906746	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-24-1845-01A-01D-0581-05.gdc_hg38.txt	OV	TCGA-24-1845-01A-01D-0581-05	Tumor
3bbb8474-8ba3-4f6e-9cd8-9a8a1caa59d3	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0801-01A-01D-0359-05.gdc_hg38.txt	OV	TCGA-13-0801-01A-01D-0359-05	Tumor
29db7418-d5bb-4ea9-b21a-1d1ba56e273d	jhu-usc.edu_OV.HumanMethylation27.13.lvl-3.TCGA-61-1916-02A-01D-0807-05.gdc_hg38.txt	OV	TCGA-61-1916-02A-01D-0807-05	Tumor
707df00e-bca8-44a2-9d86-20997995fa33	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-01-0639-11A-01D-0383-05.gdc_hg38.txt	OV	TCGA-01-0639-11A-01D-0383-05	Normal
6a421306-a0e4-424b-af4e-98f72aa72410	jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-20-0987-01A-02D-0432-05.gdc_hg38.txt	OV	TCGA-20-0987-01A-02D-0432-05	Tumor
6db68ca8-87a7-4b21-b009-1fc1d6ea54bc	jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-20-1683-01A-01D-0563-05.gdc_hg38.txt	OV	TCGA-20-1683-01A-01D-0563-05	Tumor
5fa81504-5281-48b6-b104-65fefe464e4f	jhu-usc.edu_OV.HumanMethylation27.15.lvl-3.TCGA-72-4236-01A-01D-1011-05.gdc_hg38.txt	OV	TCGA-72-4236-01A-01D-1011-05	Tumor
4423567c-8858-476a-b2ed-0bbee9fd581b	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-61-1740-01A-01D-0581-05.gdc_hg38.txt	OV	TCGA-61-1740-01A-01D-0581-05	Tumor
b0358bfc-c0bf-4ec6-8417-f9d8a35dcc0f	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-36-2549-01A-01D-1047-05.gdc_hg38.txt	OV	TCGA-36-2549-01A-01D-1047-05	Tumor
dfada79f-3dd5-46a0-a094-edcc507ca38e	jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-24-2030-01A-01D-0667-05.gdc_hg38.txt	OV	TCGA-24-2030-01A-01D-0667-05	Tumor
5f0b4d58-5210-4b83-b078-6273e58f1fae	jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-61-2098-01A-01D-0667-05.gdc_hg38.txt	OV	TCGA-61-2098-01A-01D-0667-05	Tumor
2b289c78-7830-4fde-928e-00cab0224a2c	jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-23-1122-01A-01D-0432-05.gdc_hg38.txt	OV	TCGA-23-1122-01A-01D-0432-05	Tumor
2c35e5ec-0de9-414a-b4d5-a95d477ff248	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0725-01A-01D-0359-05.gdc_hg38.txt	OV	TCGA-13-0725-01A-01D-0359-05	Tumor
c1c83630-9a58-44af-851e-ab3f649a7ac8	jhu-usc.edu_OV.HumanMethylation27.7.lvl-3.TCGA-09-1665-01B-01D-0536-05.gdc_hg38.txt	OV	TCGA-09-1665-01B-01D-0536-05	Tumor
e12698f6-42f7-4386-b352-8398553e4569	jhu-usc.edu_OV.HumanMethylation27.6.lvl-3.TCGA-24-1616-01A-01D-0501-05.gdc_hg38.txt	OV	TCGA-24-1616-01A-01D-0501-05	Tumor
bed7f532-ede4-4f67-9a8f-db7dbbb475a6	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-13-1509-01A-01D-0475-05.gdc_hg38.txt	OV	TCGA-13-1509-01A-01D-0475-05	Tumor
6476364c-2c50-44fe-b8fb-c24f838dac68	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-04-1516-11B-01D-1047-05.gdc_hg38.txt	OV	TCGA-04-1516-11B-01D-1047-05	Normal
c6d51c08-69e1-44d1-9e25-9b02ff3bc638	jhu-usc.edu_OV.HumanMethylation27.14.lvl-3.TCGA-61-2612-01A-01D-1138-05.gdc_hg38.txt	OV	TCGA-61-2612-01A-01D-1138-05	Tumor
36fe63fa-6a51-4ebb-829e-084c63f27f7f	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-61-1743-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-61-1743-01A-01D-0652-05	Tumor
8bd5cffa-a935-4278-81f7-afccf1eafb5f	jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AG-3584-01A-01D-0820-05.gdc_hg38.txt	READ	TCGA-AG-3584-01A-01D-0820-05	Tumor
05569f52-4fea-4b04-88df-d435752ad378	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-24-2023-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-24-2023-01A-01D-0652-05	Tumor
00946185-70be-4a50-a447-5d9f36f87d4d	jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-61-2002-01A-01D-0667-05.gdc_hg38.txt	OV	TCGA-61-2002-01A-01D-0667-05	Tumor
0ece7332-5ac8-4dcb-8d4a-4cb0019a3028	jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-09-0366-01A-01D-0359-05.gdc_hg38.txt	OV	TCGA-09-0366-01A-01D-0359-05	Tumor
9c3455a3-a05a-4b97-b0e8-17e9a88052d6	jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-29-1698-01A-01D-0563-05.gdc_hg38.txt	OV	TCGA-29-1698-01A-01D-0563-05	Tumor
4580afd3-e990-43c5-bab8-b3f875c7a998	jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AF-2689-01A-01D-0820-05.gdc_hg38.txt	READ	TCGA-AF-2689-01A-01D-0820-05	Tumor
fe31adb1-bb03-4669-9da2-fd695859d33f	jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-3896-01A-01D-1116-05.gdc_hg38.txt	READ	TCGA-AG-3896-01A-01D-1116-05	Tumor
3cbc66eb-a2d8-40dc-97cf-54969eafadf9	jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0887-01A-01D-0402-05.gdc_hg38.txt	OV	TCGA-13-0887-01A-01D-0402-05	Tumor
d9b71525-9b1e-4e46-bb94-c2ceb0531fea	jhu-usc.edu_READ.HumanMethylation27.2.lvl-3.TCGA-AG-3605-01A-01D-0825-05.gdc_hg38.txt	READ	TCGA-AG-3605-01A-01D-0825-05	Tumor
85f07e97-7502-4a5b-b942-18e4a8b09da1	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-61-1917-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-61-1917-01A-01D-0652-05	Tumor
bf8821c5-ac34-46c3-90fa-a71750fceae0	jhu-usc.edu_OV.HumanMethylation27.6.lvl-3.TCGA-24-1551-01A-01D-0501-05.gdc_hg38.txt	OV	TCGA-24-1551-01A-01D-0501-05	Tumor
10464208-141a-49f3-a816-945514fd698b	jhu-usc.edu_OV.HumanMethylation27.4.lvl-3.TCGA-04-1361-01A-01D-0460-05.gdc_hg38.txt	OV	TCGA-04-1361-01A-01D-0460-05	Tumor
3f78cb1e-ad72-4044-ab89-0ccd1b45543f	jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-09-2054-01A-01D-0667-05.gdc_hg38.txt	OV	TCGA-09-2054-01A-01D-0667-05	Tumor
dccdb40e-5432-4119-824d-4d801bd978ff	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-13-1499-01A-01D-0475-05.gdc_hg38.txt	OV	TCGA-13-1499-01A-01D-0475-05	Tumor
7b17c213-8627-463e-9b80-43edaf6c082a	jhu-usc.edu_READ.HumanMethylation27.3.lvl-3.TCGA-AG-A011-01A-01D-A004-05.gdc_hg38.txt	READ	TCGA-AG-A011-01A-01D-A004-05	Tumor
3b79acb0-0b01-4f87-a2d9-33ee96807faf	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-29-2428-01A-01D-0708-05.gdc_hg38.txt	OV	TCGA-29-2428-01A-01D-0708-05	Tumor
2066856b-71c2-4eaa-b964-02353a36310f	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-29-1775-01A-01D-0581-05.gdc_hg38.txt	OV	TCGA-29-1775-01A-01D-0581-05	Tumor
7a4ac8de-2621-4745-8b2a-dbbc0fa0a905	jhu-usc.edu_READ.HumanMethylation27.5.lvl-3.TCGA-AG-3878-01A-02D-0904-05.gdc_hg38.txt	READ	TCGA-AG-3878-01A-02D-0904-05	Tumor
00d86844-ae2b-4b66-81df-60bf41e223bd	jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-23-1021-01B-01D-0432-05.gdc_hg38.txt	OV	TCGA-23-1021-01B-01D-0432-05	Tumor
638e4917-b176-4cf8-83c4-c95666adeec9	jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-24-1463-01A-01D-0475-05.gdc_hg38.txt	OV	TCGA-24-1463-01A-01D-0475-05	Tumor
b8777a96-c031-4604-a4c5-2d07faa5c34c	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-09-1664-01A-01D-0581-05.gdc_hg38.txt	OV	TCGA-09-1664-01A-01D-0581-05	Tumor
582746a1-f5ca-4b8a-8473-443431f6c30e	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-25-2401-01A-01D-0708-05.gdc_hg38.txt	OV	TCGA-25-2401-01A-01D-0708-05	Tumor
d4d6273b-ba7a-4e03-8ac4-3d1dd4686f95	jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-61-1733-01A-01D-0581-05.gdc_hg38.txt	OV	TCGA-61-1733-01A-01D-0581-05	Tumor
fc0843dd-7b4d-4af1-9ff4-23b124516a1d	jhu-usc.edu_OV.HumanMethylation27.4.lvl-3.TCGA-04-1349-01A-01D-0460-05.gdc_hg38.txt	OV	TCGA-04-1349-01A-01D-0460-05	Tumor
38d8de6c-f1a6-4afd-a882-6745cb0674b4	jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-31-1951-01A-01D-0652-05.gdc_hg38.txt	OV	TCGA-31-1951-01A-01D-0652-05	Tumor
38632fe4-8cec-4921-ad03-2a1d41816797	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-59-2355-01A-01D-0708-05.gdc_hg38.txt	OV	TCGA-59-2355-01A-01D-0708-05	Tumor
